"","customer_id","sales"
"7513","JL-15835",15.92
"7660","SG-20605",15.92
"8864","SH-19975",15.92
"179","JE-15745",15.88
"3116","MS-17770",15.88
"2167","HA-14920",15.872
"2312","BC-11125",15.872
"4533","VF-21715",15.84
"5164","SC-20020",15.84
"5281","Dl-13600",15.84
"5670","SH-19975",15.84
"5680","RD-19585",15.84
"9566","MB-17305",15.84
"5380","DM-13525",15.808
"2917","LS-17200",15.8
"3676","BT-11680",15.8
"7953","GG-14650",15.8
"5356","SS-20590",15.78
"34","TB-21520",15.76
"6764","SJ-20215",15.76
"2560","TM-21010",15.75
"8832","KF-16285",15.75
"612","NB-18655",15.712
"1195","NG-18355",15.712
"3104","KH-16630",15.712
"3348","NM-18520",15.712
"2688","YC-21895",15.7
"7389","DD-13570",15.7
"1034","AG-10390",15.696
"2612","MC-17590",15.696
"4157","SM-20950",15.696
"8620","HG-14965",15.696
"1342","AS-10045",15.66
"6600","ON-18715",15.66
"897","HL-15040",15.648
"8316","SC-20380",15.624
"7159","MS-17770",15.6
"1028","DE-13255",15.588
"5366","BD-11320",15.58
"4727","SV-20935",15.576
"7365","BP-11095",15.57
"7919","PP-18955",15.57
"3160","HF-14995",15.56
"8603","BT-11440",15.56
"9325","EB-14110",15.56
"13","AA-10480",15.552
"316","AG-10525",15.552
"926","JM-15535",15.552
"936","CG-12040",15.552
"951","RB-19795",15.552
"959","JA-15970",15.552
"1026","DE-13255",15.552
"1194","NG-18355",15.552
"1636","NW-18400",15.552
"2045","KB-16585",15.552
"2106","BW-11200",15.552
"2199","CK-12205",15.552
"3507","SC-20020",15.552
"3595","LC-17140",15.552
"3896","DS-13180",15.552
"4131","KB-16315",15.552
"4151","CB-12025",15.552
"4229","LS-16945",15.552
"4327","PO-18850",15.552
"4419","SC-20095",15.552
"4472","MG-17680",15.552
"4984","CL-12700",15.552
"5100","AZ-10750",15.552
"5111","AB-10150",15.552
"5370","AG-10495",15.552
"5567","SU-20665",15.552
"5928","RL-19615",15.552
"6476","NR-18550",15.552
"6493","KH-16510",15.552
"7016","AP-10915",15.552
"7045","TR-21325",15.552
"7756","JP-15460",15.552
"8193","LP-17095",15.552
"8373","MF-18250",15.552
"8714","AW-10930",15.552
"8781","CM-11815",15.552
"9086","DW-13585",15.552
"9298","MP-17965",15.552
"9517","SG-20605",15.552
"5377","JM-15580",15.54
"1916","AS-10630",15.528
"5774","LM-17065",15.528
"3646","VF-21715",15.52
"5780","XP-21865",15.52
"6955","RH-19510",15.51
"7334","BM-11575",15.51
"8828","KF-16285",15.51
"3692","FA-14230",15.488
"1287","AD-10180",15.48
"2691","CS-12130",15.48
"9200","BT-11680",15.48
"2832","CA-11965",15.47
"640","RB-19465",15.424
"790","SA-20830",15.42
"3720","AB-10255",15.42
"1934","SV-20365",15.4
"2694","DL-12865",15.384
"3225","ES-14080",15.36
"5415","AM-10360",15.36
"829","GT-14710",15.28
"1121","CS-12355",15.28
"1229","ZC-21910",15.28
"4531","TN-21040",15.28
"6320","RB-19795",15.28
"9212","AW-10930",15.28
"54","JM-15265",15.26
"4478","XP-21865",15.26
"421","SP-20860",15.25
"629","LC-17140",15.24
"3282","MH-17785",15.24
"3424","DE-13255",15.24
"3497","CA-12055",15.24
"6031","PP-18955",15.24
"8997","EM-13825",15.24
"312","BP-11185",15.232
"7730","MN-17935",15.232
"8561","BG-11035",15.232
"8071","JM-15250",15.224
"9414","SC-20695",15.224
"707","BN-11470",15.216
"9224","TB-21520",15.192
"9108","MA-17995",15.18
"6308","TP-21565",15.176
"3700","MF-17665",15.168
"7515","JL-15835",15.14
"310","BP-11185",15.136
"1282","SA-20830",15.12
"7243","JS-15595",15.12
"7979","EH-13765",15.12
"3434","NM-18520",15.08
"702","Dl-13600",15.072
"8216","RD-19930",15.072
"2564","HR-14830",15.02
"1922","MZ-17515",15.008
"3566","DB-12910",15.008
"4673","AG-10270",15.008
"1998","ND-18460",15
"7567","RL-19615",15
"6311","NG-18355",14.99
"2220","MH-17620",14.98
"2851","SV-20935",14.98
"3996","DK-12895",14.98
"3433","AB-10165",14.976
"4178","BF-11170",14.976
"3449","DP-13390",14.97
"7985","MA-17560",14.97
"4841","CC-12475",14.96
"502","MY-17380",14.952
"4319","KB-16315",14.952
"4913","ME-17725",14.952
"6745","AA-10375",14.952
"2153","AR-10540",14.94
"2599","BM-11650",14.94
"2602","EN-13780",14.94
"2630","AB-10150",14.94
"2907","DL-12925",14.94
"3652","DB-13210",14.94
"3727","JL-15235",14.94
"4928","KD-16345",14.94
"5558","IL-15100",14.94
"6115","CM-12655",14.94
"6586","AM-10705",14.94
"7014","FM-14215",14.94
"7465","AA-10315",14.94
"7675","KM-16375",14.94
"8594","LS-17200",14.94
"9250","GA-14725",14.94
"9664","AH-10465",14.94
"5768","SC-20440",14.91
"7611","SC-20380",14.91
"9912","TM-21010",14.91
"82","DN-13690",14.9
"1286","GM-14500",14.9
"5911","PF-19120",14.9
"6011","KF-16285",14.9
"7952","GG-14650",14.9
"5294","TM-21490",14.89
"4923","AR-10345",14.88
"7460","LP-17095",14.88
"9302","CA-12265",14.88
"574","JF-15415",14.85
"3906","VT-21700",14.85
"6837","MP-18175",14.832
"1684","CB-12535",14.82
"6721","VM-21835",14.82
"9022","PO-18865",14.82
"649","AR-10825",14.8
"1902","DW-13480",14.78
"2137","TB-21625",14.76
"2545","AP-10720",14.76
"4203","AM-10705",14.76
"5855","AH-10690",14.76
"6375","BP-11230",14.76
"6777","HF-14995",14.76
"6905","JE-16165",14.76
"7898","DC-12850",14.76
"8804","JF-15190",14.76
"1428","DK-12835",14.75
"1937","NP-18685",14.73
"2029","GP-14740",14.73
"4721","JF-15490",14.73
"6330","XP-21865",14.73
"7210","MC-17275",14.73
"8137","AZ-10750",14.73
"2866","AF-10885",14.72
"480","JG-15805",14.7
"1779","DP-13000",14.7
"5045","AI-10855",14.7
"6457","AJ-10780",14.7
"7255","EM-14140",14.7
"7258","GZ-14545",14.7
"2198","BF-11080",14.67
"6059","EH-14125",14.67
"9622","BT-11440",14.67
"992","TS-21610",14.624
"2464","CS-12460",14.624
"5227","SA-20830",14.624
"3","DV-13045",14.62
"159","NP-18670",14.62
"687","MC-17845",14.62
"846","EM-14095",14.62
"2018","BK-11260",14.62
"2038","CW-11905",14.62
"2314","EM-13825",14.62
"4703","AG-10900",14.62
"5665","SE-20110",14.62
"6389","PK-19075",14.62
"8787","BP-11095",14.62
"9435","BW-11065",14.62
"6180","GB-14575",14.6
"930","AB-10165",14.592
"6258","RO-19780",14.592
"7046","BF-11005",14.576
"9146","KM-16720",14.576
"59","TB-21055",14.56
"3939","TS-21340",14.56
"6765","SJ-20215",14.56
"7466","AA-10315",14.56
"9261","NM-18445",14.56
"1856","FM-14215",14.52
"5907","KD-16495",14.52
"3574","DC-12850",14.496
"4129","AB-10600",14.48
"5598","DO-13435",14.48
"1696","PO-19195",14.46
"2722","DF-13135",14.45
"8546","VB-21745",14.432
"1036","AG-10390",14.427
"1033","LA-16780",14.4
"2657","AS-10225",14.4
"2679","MH-18115",14.4
"4983","AG-10390",14.4
"7377","AG-10270",14.4
"7581","KH-16690",14.4
"3314","HG-15025",14.376
"337","DB-13615",14.368
"2918","LS-17200",14.368
"4334","GZ-14470",14.368
"6040","TB-21520",14.368
"681","DJ-13630",14.352
"1276","MS-17710",14.352
"2286","PJ-18835",14.352
"2329","KN-16705",14.352
"3366","BM-11650",14.352
"4039","AJ-10795",14.352
"4090","TB-21175",14.352
"4322","KB-16315",14.352
"4461","DS-13030",14.352
"5883","LS-17245",14.352
"8878","MY-18295",14.352
"8570","ST-20530",14.336
"5684","CK-12205",14.32
"1713","JP-15520",14.304
"9237","DS-13030",14.304
"6429","SH-20395",14.301
"8079","KH-16690",14.301
"195","MZ-17515",14.28
"303","JD-15895",14.28
"8830","KF-16285",14.28
"2471","CM-11935",14.272
"8610","BD-11770",14.256
"5156","GH-14410",14.224
"1318","HA-14920",14.2
"4171","JF-15355",14.2
"9328","SS-20410",14.2
"8646","RP-19390",14.19
"2154","DR-12880",14.16
"5600","TB-21355",14.16
"2591","SE-20110",14.136
"4623","SO-20335",14.136
"7306","MM-18280",14.13
"522","DB-13210",14.112
"9394","SC-20845",14.112
"4287","ON-18715",14.088
"1209","SW-20755",14.07
"1371","JR-15670",14.04
"1669","NS-18505",14.04
"9876","LL-16840",14.04
"1013","PF-19165",14.03
"8757","FO-14305",14.03
"267","CB-12535",14.016
"2169","JH-15820",14.016
"4824","JE-15610",14.016
"5091","BK-11260",14.016
"9829","WB-21850",14
"6299","SB-20170",13.984
"63","KM-16720",13.98
"4899","CA-12310",13.98
"5338","DV-13465",13.98
"6244","KB-16405",13.98
"6324","XP-21865",13.98
"9172","DP-13000",13.98
"8943","AS-10090",13.97
"572","JF-15415",13.96
"1017","KM-16225",13.96
"4106","MC-17275",13.96
"8605","BT-11440",13.96
"886","JS-15595",13.944
"5733","JK-15625",13.92
"7889","NM-18445",13.92
"7932","RW-19540",13.92
"1297","EB-13975",13.904
"1661","MM-18055",13.904
"5072","MB-18085",13.904
"7116","GG-14650",13.904
"9024","JL-15130",13.904
"2713","BT-11305",13.9
"3044","CC-12430",13.9
"4573","MG-17650",13.9
"8807","SP-20650",13.9
"9008","BP-11050",13.9
"1663","QJ-19255",13.896
"7123","JG-15160",13.89
"9503","RD-19900",13.89
"3666","TB-21250",13.88
"932","AB-10165",13.872
"5625","DR-12880",13.872
"9289","AM-10360",13.872
"9972","AP-10720",13.86
"9545","NF-18595",13.848
"6993","JB-15400",13.84
"3377","PO-19180",13.776
"4827","TT-21220",13.776
"9211","JG-15310",13.762
"1443","PW-19030",13.76
"4104","JK-15370",13.76
"6093","SV-20365",13.76
"8526","BS-11755",13.76
"8070","JM-15250",13.748
"4147","RB-19330",13.72
"4760","BM-11785",13.712
"1963","RW-19690",13.71
"2363","RF-19840",13.71
"7706","EH-14185",13.698
"5239","CM-11815",13.68
"6103","HR-14830",13.632
"4644","EB-13840",13.62
"1694","AB-10255",13.616
"7410","MG-17890",13.592
"7533","MV-17485",13.592
"7343","DV-13045",13.584
"7470","QJ-19255",13.568
"5974","RR-19525",13.56
"2296","VD-21670",13.52
"5992","NS-18640",13.52
"6928","ST-20530",13.494
"9010","NS-18640",13.488
"883","GZ-14470",13.48
"3971","JM-15250",13.48
"5277","AG-10675",13.48
"9911","TM-21010",13.48
"3241","EG-13900",13.468
"5695","AG-10765",13.456
"1594","JF-15490",13.44
"7263","SJ-20215",13.428
"9959","HE-14800",13.4
"3172","KT-16465",13.392
"3209","SH-19975",13.392
"4800","MK-17905",13.392
"5517","MS-17980",13.392
"5930","RL-19615",13.392
"6739","MM-18055",13.392
"7864","LS-17245",13.38
"9973","AP-10720",13.376
"548","AS-10135",13.36
"1652","HH-15010",13.36
"1746","BM-11785",13.36
"2248","JM-16195",13.36
"2796","IG-15085",13.36
"5469","TS-21505",13.36
"6167","MM-17920",13.36
"6549","RB-19465",13.36
"8379","CD-12790",13.36
"9313","AR-10825",13.36
"9970","AP-10720",13.36
"5456","PK-19075",13.344
"7072","CK-12205",13.344
"7876","LC-16870",13.344
"3131","JP-15460",13.28
"6462","AS-10630",13.28
"1519","TB-21400",13.272
"2969","JF-15565",13.272
"2571","DR-12880",13.248
"8733","MJ-17740",13.248
"630","LC-17140",13.23
"1291","CC-12430",13.216
"5937","JF-15295",13.216
"9345","DP-13105",13.216
"5773","BP-11290",13.208
"9706","MD-17350",13.194
"1381","VD-21670",13.184
"8910","CV-12805",13.184
"7718","BG-11695",13.168
"9473","SS-20410",13.16
"4068","TP-21415",13.14
"563","CA-12775",13.128
"759","CP-12340",13.128
"2638","SB-20170",13.128
"1498","JD-15790",13.12
"2095","SF-20065",13.12
"3532","JL-15835",13.12
"4536","VF-21715",13.12
"4782","IM-15070",13.12
"5192","CS-12250",13.12
"6684","MC-18100",13.12
"7510","JL-15835",13.12
"7829","CR-12820",13.12
"8127","JD-15895",13.12
"8811","PW-19240",13.12
"3285","JP-16135",13.11
"9862","SM-20950",13.11
"4995","KS-16300",13.092
"8258","AM-10705",13.092
"2015","AM-10705",13.08
"9847","EH-13765",13.08
"1345","KB-16315",13.05
"4258","RS-19420",13.05
"5307","NC-18415",13.04
"9652","AS-10090",13.04
"2425","SV-20935",13.023
"9357","PS-18970",13.02
"6769","NC-18535",13.005
"562","CA-12775",13
"920","RW-19630",12.992
"3086","TP-21415",12.992
"2987","MC-17635",12.99
"8513","DO-13645",12.99
"8517","MY-18295",12.99
"3303","SP-20620",12.984
"1950","AC-10615",12.98
"93","KB-16315",12.96
"349","TD-20995",12.96
"397","SS-20140",12.96
"798","DB-13120",12.96
"804","MC-18130",12.96
"906","LC-17140",12.96
"939","RP-19270",12.96
"967","BS-11800",12.96
"1471","DK-12835",12.96
"2268","TP-21415",12.96
"2293","TS-21160",12.96
"2328","BM-11575",12.96
"2522","CD-12790",12.96
"2647","TB-21400",12.96
"2806","MH-18025",12.96
"2886","EP-13915",12.96
"3040","KF-16285",12.96
"3078","KB-16405",12.96
"3277","GM-14695",12.96
"3563","GT-14755",12.96
"3824","CC-12685",12.96
"4172","JF-15355",12.96
"4351","AG-10330",12.96
"4467","KA-16525",12.96
"4496","GR-14560",12.96
"4497","FM-14215",12.96
"4949","NC-18415",12.96
"5121","KB-16585",12.96
"5535","CK-12595",12.96
"5672","MC-17275",12.96
"5721","DW-13585",12.96
"5737","DH-13075",12.96
"5980","MV-18190",12.96
"6388","DK-12835",12.96
"6625","EH-13990",12.96
"6866","SC-20230",12.96
"6957","RH-19510",12.96
"6995","BC-11125",12.96
"7034","PB-19105",12.96
"7231","GB-14575",12.96
"7426","MH-17440",12.96
"7486","AA-10645",12.96
"7549","KH-16330",12.96
"7600","TH-21115",12.96
"7688","RS-19420",12.96
"8060","LW-17215",12.96
"8091","DK-13375",12.96
"8219","EA-14035",12.96
"8498","SR-20740",12.96
"8791","MJ-17740",12.96
"9248","DO-13645",12.96
"9432","CD-11920",12.96
"9463","CD-12280",12.96
"9659","KH-16690",12.96
"9679","EP-13915",12.96
"9909","TM-21010",12.96
"3102","JP-16135",12.957
"4098","SC-20095",12.94
"5814","LS-17245",12.912
"4972","PS-19045",12.9
"2094","AW-10840",12.88
"4027","SF-20965",12.864
"6485","JW-16075",12.843
"1570","AH-10075",12.84
"2802","CS-12505",12.84
"3961","ED-13885",12.84
"4158","AP-10915",12.84
"4551","JF-15490",12.84
"5163","SC-20020",12.84
"3519","DM-12955",12.832
"2709","GH-14425",12.828
"7004","KN-16390",12.828
"3818","HG-14845",12.816
"6277","DK-13375",12.816
"7177","JO-15145",12.78
"7478","LB-16795",12.78
"3224","ES-14080",12.768
"3802","NC-18415",12.768
"9524","AC-10615",12.768
"1149","NC-18340",12.76
"6778","HF-14995",12.76
"4142","EH-14125",12.74
"8068","JM-15250",12.736
"2301","JL-15505",12.72
"8831","KF-16285",12.72
"1641","TB-21280",12.7
"3952","SC-20095",12.7
"3132","JP-15460",12.672
"3189","DR-12940",12.672
"6861","SC-20230",12.672
"7361","DS-13180",12.672
"7734","AG-10330",12.672
"7845","AS-10090",12.672
"8929","BP-11185",12.672
"2533","DJ-13510",12.67
"9561","TG-21640",12.645
"1643","BS-11380",12.624
"6967","AB-10105",12.624
"8217","AB-10015",12.624
"2899","PG-18895",12.6
"6061","RA-19285",12.6
"7194","MH-17290",12.6
"7833","SH-19975",12.6
"8543","GB-14530",12.6
"4265","EP-13915",12.588
"6808","PS-18760",12.585
"5247","BN-11470",12.576
"2914","DL-12925",12.56
"4446","LH-17155",12.56
"9845","EH-13765",12.56
"2430","MZ-17515",12.544
"5244","BF-11020",12.544
"4851","LH-17155",12.54
"4930","ZC-21910",12.536
"7630","KH-16360",12.53
"1270","DC-12850",12.48
"8683","AH-10075",12.48
"394","BP-11095",12.462
"3600","RB-19330",12.448
"2584","SD-20485",12.42
"4948","DL-13330",12.42
"6271","DK-13375",12.42
"7731","GM-14500",12.42
"9661","LC-16885",12.42
"762","JC-16105",12.39
"2068","GG-14650",12.39
"3679","BT-11680",12.39
"4635","AP-10915",12.39
"4831","MS-17365",12.39
"6418","HW-14935",12.39
"8634","KC-16675",12.39
"9440","KB-16315",12.39
"9702","CS-11950",12.39
"8454","JE-15715",12.384
"1239","GM-14680",12.35
"1704","CD-12790",12.35
"5786","MG-18205",12.32
"9443","CC-12430",12.32
"8942","NC-18535",12.3
"6001","DL-12865",12.294
"7141","MH-17290",12.294
"9382","RM-19375",12.28
"6221","DK-12985",12.264
"5337","DV-13465",12.24
"2501","LS-17200",12.224
"3136","LS-16975",12.224
"4602","BF-11170",12.224
"9719","TB-21250",12.224
"1771","SC-20770",12.222
"441","PK-19075",12.22
"6052","JS-15940",12.201
"933","RK-19300",12.192
"1289","TB-21355",12.192
"5804","DL-13315",12.192
"7994","BS-11365",12.18
"381","RA-19915",12.176
"6345","PO-18850",12.176
"7502","BW-11200",12.176
"6687","RP-19855",12.16
"7058","KH-16630",12.144
"255","DR-12880",12.132
"3884","CK-12595",12.128
"9857","HR-14770",12.12
"1185","HR-14830",12.096
"9403","LC-17140",12.07
"9452","BW-11110",12.06
"3094","TD-20995",12.032
"3009","SR-20425",12.03
"7798","SJ-20125",12
"749","PB-19105",11.992
"7544","CM-12715",11.98
"7640","LB-16795",11.976
"518","AD-10180",11.96
"2413","JA-15970",11.96
"2755","GA-14515",11.96
"4532","MC-18130",11.96
"6123","SS-20140",11.96
"6570","RD-19720",11.96
"6983","JA-15970",11.96
"7195","PO-19180",11.96
"8126","JD-15895",11.96
"1917","AS-10630",11.952
"2039","SN-20560",11.952
"4130","KB-16315",11.952
"4767","CC-12430",11.952
"6050","JS-15940",11.952
"6868","RF-19345",11.952
"8160","LT-17110",11.952
"9175","JL-15505",11.952
"9413","RD-19810",11.952
"8482","BD-11560",11.94
"3291","CK-12595",11.91
"8590","GD-14590",11.88
"9155","GH-14410",11.88
"9489","BO-11350",11.88
"3743","AP-10915",11.85
"1826","SA-20830",11.84
"5696","EB-14170",11.84
"7815","CJ-12010",11.84
"4251","RA-19285",11.824
"8198","KD-16495",11.82
"1025","HR-14770",11.808
"1701","ND-18370",11.808
"4905","MS-17530",11.808
"5314","Dp-13240",11.808
"6159","MC-17605",11.808
"6949","HM-14980",11.808
"8380","CV-12805",11.808
"3870","JF-15355",11.8
"740","PO-19195",11.784
"2652","AS-10225",11.784
"4086","LC-16930",11.784
"6095","SV-20365",11.784
"8293","RS-19765",11.784
"3411","GM-14695",11.76
"3805","AH-10690",11.76
"4650","GH-14410",11.76
"5263","CS-11845",11.76
"6143","KM-16660",11.76
"6144","PJ-18835",11.76
"6593","GG-14650",11.76
"8016","NP-18670",11.76
"8385","CS-12250",11.76
"9559","CG-12040",11.76
"6238","LH-17155",11.744
"5873","FM-14290",11.736
"4283","CA-11965",11.696
"6732","EM-14200",11.696
"9278","LW-17215",11.696
"240","KL-16645",11.688
"3290","JF-15295",11.68
"3344","TB-21055",11.68
"3572","JW-15955",11.68
"3757","GB-14530",11.68
"4370","LH-16900",11.68
"4707","WB-21850",11.68
"4943","JH-15985",11.68
"7704","SV-20815",11.68
"9606","CS-11950",11.68
"4261","DM-13015",11.673
"9259","MY-17380",11.673
"5812","AC-10450",11.672
"1537","JM-15655",11.67
"5534","CK-12595",11.67
"8587","SO-20335",11.664
"1918","HA-14905",11.65
"26","EH-13945",11.648
"277","AG-10495",11.648
"1528","CJ-12010",11.648
"3508","SC-20020",11.648
"5654","AH-10120",11.648
"8108","JM-15865",11.648
"9682","SC-20050",11.646
"5703","RP-19390",11.64
"599","TP-21130",11.632
"3534","JL-15835",11.62
"1706","IM-15070",11.61
"8917","AH-10690",11.568
"9823","JS-15685",11.568
"1177","AT-10435",11.56
"1398","NC-18340",11.56
"2891","JC-16105",11.56
"3869","JF-15355",11.56
"5365","BD-11320",11.56
"7699","AA-10480",11.56
"8663","ED-13885",11.56
"9360","JF-15415",11.56
"9589","HZ-14950",11.56
"9633","EP-13915",11.56
"1161","AA-10315",11.54
"1948","AC-10615",11.54
"3711","JW-15955",11.54
"9697","LB-16795",11.54
"136","LC-16885",11.52
"810","ZC-21910",11.52
"841","BM-11650",11.52
"2250","JM-16195",11.52
"2302","JL-15505",11.52
"3562","MD-17350",11.52
"3668","TB-21250",11.52
"4599","MG-17890",11.52
"4771","CM-12385",11.52
"5817","LS-17245",11.52
"6412","DR-12940",11.52
"6510","FC-14245",11.52
"7163","NP-18325",11.52
"7404","ML-17410",11.52
"7424","MH-17440",11.43
"9348","RO-19780",11.424
"9466","CD-12280",11.424
"4234","NF-18475",11.416
"9011","NS-18640",11.416
"4228","LS-16945",11.394
"9316","SM-20005",11.376
"550","DK-13225",11.364
"2005","SC-20050",11.364
"764","CS-12250",11.36
"845","EM-14095",11.36
"873","SM-20005",11.36
"2577","RA-19885",11.36
"4278","RM-19675",11.36
"6055","KN-16705",11.36
"6257","RA-19285",11.36
"1564","CM-12190",11.352
"4232","MA-17560",11.352
"9065","KE-16420",11.352
"1328","CP-12085",11.34
"2060","GG-14650",11.34
"6839","AJ-10795",11.34
"9858","HR-14770",11.34
"4400","RC-19825",11.328
"1995","ML-17755",11.304
"3956","RB-19360",11.277
"2981","CL-12565",11.264
"8134","NK-18490",11.264
"8713","AW-10930",11.264
"1747","EM-14065",11.232
"5420","PF-19225",11.232
"7209","EH-13765",11.232
"3210","SH-19975",11.228
"2629","SB-20290",11.22
"2908","ME-17725",11.22
"7309","SC-20575",11.214
"8244","MS-17365",11.212
"1207","SW-20755",11.21
"8314","EM-14065",11.21
"8326","PS-18760",11.21
"9935","NS-18640",11.2
"2480","FO-14305",11.184
"7872","DK-12835",11.176
"1744","MC-18100",11.168
"1800","JF-15565",11.168
"3491","RH-19600",11.168
"1054","NF-18595",11.16
"3726","JL-15235",11.16
"4288","AT-10435",11.16
"5861","CM-12235",11.16
"9878","KE-16420",11.16
"2053","CK-12595",11.12
"5508","JD-16015",11.12
"5639","AT-10435",11.12
"6834","BF-10975",11.12
"6941","TH-21115",11.12
"8862","SB-20185",11.12
"4638","JF-15565",11.09
"2677","SV-20785",11.088
"5662","JG-15310",11.088
"8580","RD-19720",11.088
"493","AJ-10960",11.07
"6723","SF-20200",11.07
"9215","MH-18025",11.07
"9603","BF-11080",11.07
"4666","DB-13555",11.06
"5605","JL-15835",11.05
"8737","CK-12205",11.032
"9699","LB-16795",11.01
"3202","RD-19900",10.99
"9742","BH-11710",10.984
"7771","CD-12790",10.98
"1590","VG-21805",10.96
"1150","NC-18340",10.95
"2032","GP-14740",10.95
"4089","TB-21175",10.95
"6076","PG-18820",10.95
"8940","SC-20260",10.95
"8421","RP-19390",10.944
"274","HA-14920",10.92
"6672","DL-13330",10.92
"3737","LH-17155",10.9
"5585","GA-14725",10.9
"6677","TB-21055",10.9
"6856","PS-18760",10.9
"9831","DL-12865",10.9
"3861","NC-18415",10.896
"5344","SC-20725",10.896
"8375","CC-12220",10.896
"8769","LC-16960",10.896
"2834","GA-14725",10.89
"143","SH-19975",10.86
"2336","CC-12220",10.86
"2351","AM-10360",10.86
"2658","PK-19075",10.86
"9045","AJ-10780",10.86
"3470","SF-20965",10.848
"554","GT-14710",10.824
"1324","EB-14170",10.816
"2972","AR-10510",10.8
"4511","BG-11740",10.784
"6894","CK-12205",10.782
"1108","EH-13945",10.78
"6870","TB-21520",10.78
"2651","AS-10225",10.776
"3098","CS-12355",10.776
"5094","BK-11260",10.776
"5112","MS-17365",10.776
"6447","EH-13990",10.76
"538","MP-17470",10.752
"3533","JL-15835",10.75
"1532","JF-15490",10.744
"8394","TH-21100",10.744
"665","RC-19825",10.74
"8736","AG-10765",10.74
"2340","JK-15625",10.72
"5442","JM-15535",10.71
"5596","SV-20785",10.71
"1632","CL-12565",10.688
"1732","KD-16495",10.688
"4250","RA-19285",10.688
"7439","VP-21760",10.688
"7729","JD-15790",10.688
"8795","CS-12250",10.688
"8818","DK-13090",10.688
"5331","KB-16315",10.68
"6902","BN-11470",10.68
"8145","CA-11965",10.68
"997","RD-19585",10.67
"1588","NP-18325",10.65
"5404","TZ-21580",10.65
"3862","AJ-10960",10.64
"6655","KM-16375",10.64
"3142","RB-19360",10.608
"2135","WB-21850",10.584
"4684","GB-14530",10.584
"8435","JB-16045",10.584
"237","DB-13120",10.56
"1891","DK-13225",10.56
"5001","CC-12475",10.56
"5254","CC-12145",10.56
"5648","AJ-10795",10.56
"6385","MV-18190",10.56
"7809","DK-13090",10.56
"8823","BB-11545",10.56
"4365","HA-14920",10.528
"5631","CR-12580",10.528
"9765","SC-20050",10.528
"4843","MS-17830",10.512
"5951","SG-20890",10.5
"8083","DM-12955",10.496
"5078","BD-11500",10.48
"8209","ML-17395",10.48
"4254","TS-21610",10.476
"4566","DB-13660",10.476
"6722","SF-20200",10.47
"1543","CK-12205",10.464
"901","TD-20995",10.44
"5241","KM-16375",10.44
"5541","ES-14080",10.44
"7658","VS-21820",10.43
"8194","AF-10870",10.43
"3904","VT-21700",10.428
"1063","TS-21160",10.416
"1692","HF-14995",10.4
"9794","CS-12490",10.384
"4799","MK-17905",10.38
"592","ZC-21910",10.368
"705","BN-11470",10.368
"1112","EH-13945",10.368
"1274","MS-17710",10.368
"1633","CL-12565",10.368
"1688","AW-10840",10.368
"1749","DA-13450",10.368
"1946","EA-14035",10.368
"2530","DB-12910",10.368
"2563","MB-17305",10.368
"2773","ML-17755",10.368
"3093","TD-20995",10.368
"3365","BM-11650",10.368
"3408","JF-15490",10.368
"3501","RD-19930",10.368
"3669","TB-21250",10.368
"3774","JK-15370",10.368
"3899","SF-20965",10.368
"4355","RR-19315",10.368
"4436","MT-17815",10.368
"5372","AG-10495",10.368
"5381","DM-13525",10.368
"5799","MN-17935",10.368
"6023","DM-13015",10.368
"6318","SP-20860",10.368
"6425","CC-12370",10.368
"6860","MY-17380",10.368
"7301","DO-13645",10.368
"7758","CC-12550",10.368
"7968","SP-20860",10.368
"8576","MC-17590",10.368
"8898","BP-11290",10.368
"9094","MG-17650",10.368
"9412","RD-19810",10.368
"9791","CS-12490",10.368
"9958","AS-10240",10.368
"4817","LW-17125",10.36
"2762","PL-18925",10.332
"8287","LC-16885",10.332
"8575","MC-17590",10.332
"7879","LC-16870",10.32
"5085","KN-16390",10.312
"1405","SD-20485",10.304
"1748","EM-14065",10.272
"3378","PO-19180",10.272
"3856","DM-13015",10.272
"3875","DM-13015",10.272
"4065","KH-16630",10.272
"4082","MC-17635",10.272
"5801","JP-16135",10.272
"7375","ML-18265",10.272
"7489","CC-12475",10.272
"7972","SP-20860",10.272
"8566","SR-20740",10.272
"9131","TB-21175",10.272
"9429","SC-20725",10.272
"993","RF-19735",10.23
"6959","JD-15895",10.2
"1496","JD-15790",10.192
"4857","SS-20140",10.192
"1128","PA-19060",10.16
"4202","AM-10705",10.16
"5553","JW-15220",10.16
"3556","CC-12550",10.128
"5015","SS-20410",10.11
"9411","JC-15775",10.11
"2353","AM-10360",10.08
"3263","RF-19345",10.08
"5409","TS-21505",10.08
"6521","CC-12100",10.08
"5109","EH-13765",10.048
"9724","EB-14170",10.048
"4069","TP-21415",10.024
"7120","MF-18250",10.02
"9266","HM-14860",10.02
"1163","AP-10720",9.99
"4188","CS-12175",9.99
"2219","MH-17620",9.984
"3893","TC-21475",9.98
"6789","BF-11170",9.98
"794","ES-14020",9.96
"1703","ND-18370",9.96
"1818","MC-17575",9.96
"4276","BS-11365",9.96
"4738","CS-12355",9.96
"5390","GR-14560",9.96
"6803","RB-19645",9.96
"7849","SM-20320",9.96
"8429","SC-20260",9.96
"9882","CA-12265",9.96
"8468","GM-14500",9.952
"618","NG-18355",9.94
"717","SV-20365",9.94
"1504","AT-10435",9.94
